trial,kernel,lengthscale1,lengthscale2,noise,rmsd_0,rmsd_40,totalrmsd,blind_fes_rmsd,blind_grad_rmsd
188,RBF,18.11566456809826,1.2462514710557309,0.962208701599024,3.4145711802996845,1.6203013551925527,5.034872535492237,21.71320249870221,7.9464630086513175
189,RBF,18.025717090899008,0.34274451279354007,0.3660285833608149,3.5410330656127034,1.663020743264229,5.204053808876933,21.750498552087485,7.676095284005916
190,RBF,19.780912084117656,0.7263301662583306,0.8773917331990125,4.092114870658619,1.385518393060056,5.477633263718674,22.318156080860504,7.779517709566322
191,RBF,18.396917443223245,1.2765375704096813,0.9381863084262125,3.332337361980811,1.6838409616048542,5.016178323585665,21.754318685938472,7.962525923455458
192,RBF,18.45923697217588,1.1992585913517333,0.8810897009946137,3.267479663712665,1.769603835001348,5.037083498714013,21.75383855425863,7.925257837568068
193,RBF,19.92842328764142,1.6296779632501124,0.8976446950933479,3.1490109619031763,1.9133796674525423,5.062390629355718,22.048587966262062,8.140573698555071
194,RBF,19.91603397674173,1.547384386936436,0.8749594536751594,3.093467441532884,1.9259390897491386,5.019406531282023,22.016440150120125,8.099970696368395
195,RBF,19.871003870131123,0.18240552720533965,0.40453022791946114,4.357419075876488,2.6787827084218656,7.036201784298354,24.241091614542718,8.163484787532095
196,RBF,19.439973158733608,0.37730553171934744,0.9922659883551211,6.315501880370118,1.999626344458194,8.315128224828312,22.926678955985572,7.551920751548698
197,RBF,17.113236430569962,1.1815609927276163,0.4478915076176103,2.639961304143083,2.9471018730413796,5.587063177184463,21.068212106744213,7.8801109330657475
198,RBF,19.955697667900576,1.4236249909751657,0.8885946475719645,3.1061235251434187,1.8596565285495736,4.965780053692992,22.02121516002933,8.039073614059195
199,RBF,19.98706666295893,0.8137043546867484,0.9238506384213855,3.9404644148740693,1.4446092333380045,5.385073648212074,22.3320220578684,7.806736713067879
200,RBF,19.920179282512844,1.9051204210375743,0.9960552360885536,3.4164725626711143,1.8540548079563706,5.270527370627485,22.169512522949667,8.2636913366199
201,RBF,19.719477755490956,1.074418395721657,0.7781205795595277,3.12538755451392,1.9474471917972112,5.072834746311131,21.994784759138614,7.876709345624035
202,RBF,16.48335495800857,1.792117135563553,0.7869859663402272,3.360933625441082,2.2761063917534625,5.637040017194545,21.14840958239958,8.239049556414555
203,RBF,19.6320536469354,1.3397520621829706,0.8122243221666912,3.0066520725597785,1.9786918065461463,4.985343879105924,21.911322377808492,7.997503321920425
204,RBF,19.86704071398193,0.8531712110893657,0.8300935634344506,3.6296727927262813,1.651858344792564,5.281531137518845,22.211229855529496,7.804973503411202
205,RBF,16.857416922793654,0.14104875326859573,0.34256797855383636,4.10096068189688,3.285901820632046,7.386862502528926,24.555370813686004,8.615807426446855
206,RBF,19.79888531043297,1.2691193199078024,0.8288596078822561,3.0505513554964523,1.9242316115545723,4.974782967051024,21.965955119392103,7.965201256975734
207,RBF,19.974966262020313,0.8450363764883317,0.975848405386245,3.971614581960871,1.3987926697154633,5.370407251676334,22.34450094919915,7.820097084809118
208,RBF,19.98325639527939,1.2200742957274588,0.3788564485815478,2.396933396936921,3.0396135813291036,5.4365469782660245,21.601283239654116,7.929196723310363
209,RBF,19.86501200645849,1.6323260763365546,0.835317331083254,3.051141032333578,2.0305801195153275,5.081721151848905,21.995474456157456,8.144698976467554
210,RBF,16.585814264485677,1.0684535727118563,0.9936371855436724,3.789394713844251,1.4516098105898547,5.241004524434105,21.4169503402711,7.843148509157152
211,RBF,17.75265342140696,1.3798806647689175,0.8472699756917335,3.1958316692648454,1.9195191998734529,5.1153508691382985,21.508757878108753,8.005975639374324
212,RBF,19.761607616741482,1.5575323552033318,0.9090591712667645,3.161907971733239,1.862529008278594,5.024436980011833,22.012871438889466,8.10460645545848
213,RBF,19.854617507863704,1.3143727748805303,0.876356933566442,3.111710192642937,1.8455457545818679,4.957255947224805,22.001059191265973,7.987388717440726
214,RBF,16.82775206104475,1.246150219742755,0.8291248448255696,3.2854542628605334,1.9229819148871343,5.208436177747668,21.266638689077,7.922662582606277
215,RBF,19.913485163280836,1.3187130442956594,0.7818205059825464,2.946144468643103,2.039484679945884,4.985629148588987,21.94291614995015,7.98785385949584
216,RBF,17.65756593230229,0.2927295024945935,0.2268998821967006,2.8532280691705014,2.795384029991575,5.648612099162076,21.890202013975767,8.305709715619866
217,RBF,19.524940324336615,2.620397277852706,0.8596790292154632,3.61075168436535,2.3172633662967224,5.928015050662072,22.14497632396443,8.479037307118743
218,RBF,6.6939309127418305,4.978303562778857,0.5690505149440115,5.417826583653609,4.330191887284134,9.748018470937744,44.07179998800369,10.536006703147137
219,RBF,19.72174659609087,1.2756594168520665,0.8054935594096052,3.0114749619299115,1.9733479729450834,4.984822934874995,21.933516458572395,7.96731675018179
220,RBF,19.17035661551202,1.606470761226893,0.7962246905888576,3.0255645704058307,2.096572407432208,5.122136977838039,21.824391956068855,8.13506058371234
221,RBF,19.570304324348598,1.3702289048554852,0.8612295622101006,3.087694776873128,1.8877331451219181,4.975427921995046,21.932588005702957,8.012497185103678
222,RBF,5.467910557619861,4.456963840135597,0.7799146528503046,6.329663117873429,3.894863609829838,10.224526727703267,48.545442623359946,11.211250217033324
223,RBF,19.85306406874736,0.5805989019312868,0.7096533859497888,3.999232783594009,1.3739089266040432,5.373141710198052,22.184574613178242,7.671084679376726
224,RBF,19.84080027705206,0.7561232894406261,0.8197295567551515,3.8569706803644683,1.5256812863513807,5.382651966715849,22.258389439643043,7.779958764869377
225,RBF,16.93643380250943,1.532778319024863,0.9206446072071327,3.4239813768610436,1.8419650238416625,5.265946400702706,21.3346484717115,8.08011589940038
226,RBF,19.37015194430654,1.6687702461850118,0.7991160319831558,3.036354791916785,2.112125553815943,5.148480345732728,21.88142526547042,8.167924081620825
227,RBF,16.225085530533555,0.7127393087006414,0.8005477692654652,4.174204370421682,1.4102722201115356,5.584476590533217,21.435057081820304,7.717370691259617
228,RBF,19.04970251344086,1.2877140718074933,0.909852605396539,3.22937395002147,1.7536719361548843,4.983045886176354,21.875026554915813,7.972059838210214
229,RBF,19.739035250998977,1.1555362880728521,0.8250523719011977,3.1231198923438503,1.888405342451345,5.0115252347951955,21.99068446858937,7.914056134424502
230,RBF,17.511446981633664,0.6849969443742858,0.4020317607318718,2.9519424379529267,2.3791995900817904,5.3311420280347175,21.128168166284443,7.703450938875368
231,RBF,19.979686919773325,1.785934459521939,0.9296299770722875,3.2521446798867464,1.91800459688985,5.170149276776597,22.112819705373305,8.214984149791578
232,RBF,16.277372639455056,1.5899798077597582,0.9022561805865326,3.4908320662917376,1.9352002159021604,5.426032282193898,21.123887770577063,8.106102691086036
233,RBF,19.929813754477074,1.2608190569652573,0.7868521942042377,2.975868403630353,2.010916868566468,4.986785272196821,21.9604657036257,7.960778849274278
234,RBF,18.971030042745323,1.3511198691243362,0.7534484191431257,2.9444775417780202,2.1072243857883235,5.051701927566343,21.731226416462018,8.000152521034599
235,RBF,19.957967872444478,1.6526621388773877,0.8313152598973462,3.0449996749964097,2.0467670253859382,5.0917667003823475,22.014081872738494,8.154980285672547
236,RBF,18.423328158462,0.9470921154563576,0.21935250161905023,2.4043712487224562,3.520467395922654,5.92483864464511,21.128753207232286,7.736604187100167
237,RBF,19.72532544828612,0.523246904387815,0.33847291847256433,2.7375096153523546,1.966853302621286,4.704362917973641,21.402511830182355,7.510753770535492
238,RBF,19.632866494119952,0.5564923793318572,0.39361552803706074,2.915093850778884,1.903437353098206,4.8185312038770896,21.530783051985523,7.575108877536016
239,RBF,5.785970670455949,3.0817909049144236,0.906512387625389,5.321386510721744,3.7585641181435245,9.07995062886527,42.61844845986745,10.032750400944423
240,RBF,18.834891752375817,1.0579546162508047,0.46583986838873614,2.6524949049686732,2.7375581263233997,5.390053031292073,21.55474123070018,7.837950174936516
241,RBF,18.96916673470568,1.099425835799665,0.3542480967952923,2.4632877427704982,3.114165067639856,5.577452810410354,21.429959952951698,7.850148967350189
242,RBF,19.818490664577933,0.24962535413506498,0.34058840652730926,3.9558436688780785,2.1321391290241825,6.087982797902261,23.14825681166851,8.05426127097652
243,RBF,19.07963495896447,0.4983938154596399,0.32163631701401024,2.725403387322969,1.9939174339988446,4.719320821321814,21.21631026906379,7.497209261517791
244,RBF,19.779999618114832,0.6364172528719747,0.35233422197738906,2.7258660207414134,2.277708631077515,5.003574651818928,21.483722921820647,7.673174665546248
245,RBF,19.111830801416332,0.14289340719832394,0.2311468552201584,2.6381173727048983,4.611069257146768,7.249186629851667,25.074513082675363,8.69718367993789
246,RBF,19.737307924335955,0.5783050224729767,0.36197092832514755,2.7778967947550646,2.0601481347470667,4.838044929502131,21.46461365225303,7.601777938810139
247,RBF,19.180572576894804,0.6918182478618716,0.4000807827202788,2.87225337023704,2.3268239693640047,5.199077339601045,21.533939178284264,7.715631861740665
248,RBF,18.40851192732544,0.1273395354466026,0.41043919080233,4.517120331224357,3.159070888858553,7.676191220082909,24.79579457741602,8.293595161422665
249,RBF,19.72303179881834,0.9667166281886608,0.3771368936881183,2.577852509783695,2.909339351563488,5.487191861347183,21.663394248793743,7.797529183413674
250,RBF,19.933228424587064,1.1162123069275527,0.38060783306492135,2.455685006894022,2.9975520505892503,5.453237057483273,21.638932345684108,7.871910717548004
251,RBF,16.86120499170747,0.8692196074867671,0.30210489994823475,2.6315913252581704,3.1877261308822433,5.819317456140414,20.93853964796922,7.689671236361236
252,RBF,19.28094764911809,0.19872494440702643,0.36595322258087276,4.211643045186128,2.5784303720500854,6.790073417236213,23.938699173568416,8.23980266002048
253,RBF,19.10758405474143,0.8618547026105756,0.27950225483942864,2.5205582905700203,3.1234632168715577,5.644021507441578,21.36813631175116,7.7453460734588155
254,RBF,17.100410176598597,0.5713246553293176,0.439575525840265,3.1956289524239074,1.928850062548173,5.1244790149720805,21.00124040403566,7.644845727787711
255,RBF,19.83326850901668,0.3196208550737681,0.370104798231668,3.6589196496270153,1.661763274991793,5.320682924618808,22.3599580162196,7.670249707389915
256,RBF,12.81361880360765,1.1226873088874627,0.28481261827141613,2.541835465871758,4.001021196065619,6.5428566619373765,21.451114947816095,7.6983180386271695
257,RBF,19.244963338202055,0.6663089943415781,0.24563782840395815,2.4210456562384066,2.7836561819325194,5.2047018381709265,21.020826772949867,7.71123497556039
258,RBF,16.628295016185813,0.24785341568870578,0.3412072982636947,4.1514536650305915,2.0676289967964023,6.219082661826993,22.499821889415283,8.32240037381267
259,RBF,16.603213659188643,0.8130450186876953,0.2996703518073192,2.6638424288015723,3.1205056908077657,5.784348119609338,20.822526669383322,7.681953527212812
260,RBF,14.60811685664258,1.1185348504280381,0.4994514808440957,2.97256521939609,2.9224052878364315,5.894970507232522,20.550244924145836,7.7698884931005505
261,RBF,18.776912251563083,0.32902888476485215,0.5003877159049224,4.4248695853996995,1.380861560712218,5.805731146111918,22.31844542536738,7.587212940062418
262,RBF,19.78949216290015,0.9228895194329525,0.2872486679681925,2.4830539894477437,3.1551226032207684,5.638176592668512,21.533625101830363,7.771477376209752
263,RBF,18.291414266996462,2.524873112477512,0.7236130653759629,3.473726335159205,2.5743405890213746,6.04806692418058,21.73763131464005,8.521202251946509
264,RBF,17.329140569312433,1.0452334079505794,0.38012345173156936,2.608771619347195,3.075948026988176,5.68471964633537,21.132557966492833,7.792034265794676
265,RBF,19.560789940706666,0.3367939176926222,0.36137279255175664,3.4917737160067963,1.6663352578691644,5.158108973875961,22.146710618087987,7.621157186630878
266,RBF,19.78473899463837,1.9617067020344474,0.7059155357084201,2.990610160008348,2.406538921008789,5.397149081017137,21.97133755157587,8.328023330761546
267,RBF,16.658431230742003,0.18216349628320344,0.2665320166455697,3.5020946022570123,3.4377963000954836,6.939890902352496,23.879391161797585,8.820989598096881
268,RBF,19.47114519094162,1.0247547399539365,0.5170848195121889,2.740514285434895,2.551884201403325,5.29239848683822,21.75378019875689,7.834218308019743
269,RBF,19.892582003124357,0.26841886316898084,0.322691504429755,3.7130137813066506,2.0964906227681173,5.809504404074768,22.875481120564594,7.999052517226389
270,RBF,18.578198579148662,4.5179809009043765,0.23291082376024658,3.5756677004672257,4.1777951720612,7.753462872528425,21.284394875938446,8.960168966838522
271,RBF,17.603954698228716,0.8584004502287835,0.7776071053040594,3.6303001550021428,1.7158892178032843,5.346189372805427,21.704054728662342,7.766708360766202
272,RBF,19.926561430852832,0.9557712717672407,0.7889886438369899,3.319899167184426,1.8458449892327164,5.1657441564171425,22.115403542096125,7.833359466906167
273,RBF,16.34445258678299,0.8932768158161075,0.3495319743774596,2.733692661494536,3.0793106237152386,5.813003285209774,20.908038560629603,7.683099783803059
274,RBF,16.82794993774743,1.5523331605956303,0.717797118366788,3.0911707928168597,2.3289982074651743,5.4201690002820335,21.148765097158105,8.100992070762246
275,RBF,17.00375951905638,0.6230522059453639,0.39543230216725483,2.990796185269958,2.2534106992136147,5.244206884483573,20.890237973029038,7.682635504411243
276,RBF,19.87532233825029,0.5136910267653249,0.4057962228720987,3.015115632824401,1.7439386010722793,4.759054233896681,21.640162368438276,7.5008807794513706
277,RBF,17.968321647246718,0.13192803041154083,0.5500944369354432,5.824540444641957,2.128984624348177,7.953525068990134,24.58631350883128,8.186362544936587
278,RBF,19.074789582672405,0.9892433122612596,0.4096207680771141,2.623744848859738,2.848839673771648,5.4725845226313865,21.57423470383585,7.801778877118946
279,RBF,19.653877952459986,1.1748309418297755,0.4321088265373684,2.491680277894934,2.8726452816134507,5.3643255595083845,21.621228398436926,7.905653141686001
280,RBF,19.764384406917873,0.1505813051646826,0.5095546465155447,5.064594080319112,2.5350797819340842,7.599673862253196,24.581001237111025,8.082838640607884
281,RBF,18.982945737757106,0.3567997894635918,0.3847336172228342,3.526070221120812,1.5782952116961293,5.104365432816941,21.927808183329557,7.55685852779564
282,RBF,17.70640995430569,0.5614988996285412,0.3389218815110486,2.782803192229542,2.2168523543837733,4.999655546613315,20.854843526935117,7.625035441666545
283,RBF,6.099537547943236,0.278323162589289,0.24650937101388853,3.762620671407121,2.5530854819801196,6.315706153387241,24.09006343686007,8.188802953853598
284,RBF,16.827630488178105,2.5130241124103465,0.8902873678883461,3.94152738776265,2.2949266038713874,6.236453991634038,21.451320151679848,8.460629408925476
285,RBF,19.410284363289193,0.7965839667135423,0.348521237243494,2.681217680352616,2.7475765522919833,5.4287942326445995,21.547482570153946,7.744207833230131
286,RBF,19.74062846039504,0.9986813350368355,0.8768633825679181,3.4253960745782446,1.6978962928530263,5.1232923674312705,22.11887374661074,7.854635081911577
287,RBF,17.654214122174146,1.5709271435260785,0.8523865789420192,3.237860750383648,1.9851015102001437,5.222962260583792,21.493810283186377,8.109926978875645
288,RBF,16.592518241273513,1.3722702536029012,0.21867649172320153,2.3413940300550924,3.9523793800003584,6.293773410055451,20.78536147093989,7.999058302561062
289,RBF,19.779320015405908,1.016701611285824,0.33282318428121627,2.4736616069196407,3.096546684261198,5.570208291180839,21.59161700635785,7.813987896865942
290,RBF,19.969101293336344,0.3102606601365676,0.43724330667119143,4.148467931394565,1.4971165330897311,5.645584464484296,22.575964114993237,7.63486506284145
291,RBF,17.30893188893331,0.5656415665393641,0.267827581294836,2.5243410305220753,2.5937126794043,5.118053709926375,20.437831280190146,7.660430757410322
292,RBF,19.870587160712862,0.12208939701941057,0.2151289346022722,2.4939027844013912,5.030817118003471,7.524719902404862,25.32564725334509,8.538633981005601
293,RBF,19.77634882783083,1.4783710956933402,0.883385779739879,3.107848707586244,1.8836894475502952,4.991538155136539,21.988478975575838,8.065602583314199
294,RBF,17.302009600371896,0.9514754202156388,0.41511786451318,2.75001346077399,2.8656346792683474,5.615648140042337,21.20497894191547,7.747476052742815
295,RBF,17.654180933149735,0.20277899995054904,0.3421502415303408,4.206242208572223,2.5340562992727294,6.740298507844953,23.618928707519377,8.43021861586654
296,RBF,19.767461157435005,1.1911915915804971,0.9147373490762982,3.253378625063461,1.7256166964212398,4.978995321484701,22.04349119442102,7.9339276447783345
297,RBF,15.510951999649933,0.5774296236642309,0.9099075996376296,5.060287611302474,1.159897323549338,6.220184934851812,21.438010477630613,7.7193625828444015
298,RBF,17.027192303958728,1.5376375203700603,0.9680305984013002,3.498831156019161,1.7421575949995216,5.240988751018683,21.39614961732496,8.08250146529101
299,RBF,5.644202428382702,1.7628432286845213,0.465441932238422,2.924771021925087,4.0097097199400515,6.934480741865139,43.78424015091673,9.725048496542717
300,RBF,19.963273081718963,1.113859386243391,0.9043321585365665,3.299537512404354,1.7193397860225126,5.018877298426867,22.10396429157349,7.90261624688414
301,RBF,12.983675449852207,0.39977958852706463,0.4146461382506326,3.926384695052414,1.9182230109178855,5.844607705970299,19.79430282418253,7.689975862807429
302,RBF,18.738883506529827,3.5168156703500077,0.5023244065967659,3.5898651467847014,3.1968359518862397,6.786701098670941,21.713996008471586,8.667127215096988
303,RBF,16.4752235518413,1.00302060387136,0.8858177044554751,3.6754110193298186,1.6319909250787263,5.307401944408545,21.36087991367429,7.802377671955956
304,RBF,19.824309785841553,1.550491377130821,0.9255659014579094,3.1844899261778004,1.8310107414513774,5.015500667629178,22.034231944864416,8.100775031945762
305,RBF,19.801989796611743,1.095604946509441,0.2970080059038197,2.3790476182188143,3.2713242943157823,5.650371912534597,21.509883234522025,7.848806282309077
306,RBF,19.271380734654134,0.11844522272609503,0.8342351050209831,7.956780129088339,1.480710649388821,9.43749077847716,24.73238318645899,8.02543179127348
307,RBF,19.73223513923823,0.4826580419293793,0.4120330286426481,3.1149548071877398,1.6559586415673222,4.770913448755062,21.670488675660486,7.458858091207528
308,RBF,17.706029485795767,0.514619523793389,0.47219787587374706,3.393092510977287,1.6290954413566785,5.022187952333965,21.280373196994102,7.571397698436801
309,RBF,19.42650528017206,0.5700560106486307,0.3855928044632803,2.879983164735361,1.9753837640126508,4.855366928748012,21.46249297109717,7.598930613968308
310,RBF,19.45006840661094,0.916299977257216,0.4375576059691569,2.7356172397977914,2.6740309431984133,5.409648182996205,21.711721861998246,7.781649116721146
311,RBF,17.240631030070666,0.3874665956622083,0.4428759041116527,3.7710762437232113,1.4583302328754026,5.229406476598614,21.425381971751968,7.540139129798034
312,RBF,19.767450315471752,0.35911907231236667,0.4338978657003376,3.7564146779631886,1.4677507913477403,5.224165469310929,22.178815213451628,7.482066501674847
313,RBF,19.804054454702744,2.0910455499019553,0.32996521432618875,2.5292482045517533,3.3840221610854746,5.913270365637228,21.66997511898139,8.524983832990927
314,RBF,18.630746398622335,0.6530720833643786,0.3711846435273782,2.8205656890404383,2.324539378789132,5.1451050678295704,21.294081226874955,7.694645591670662
315,RBF,16.564144474284824,0.24632255244261755,0.3769125991446557,4.4712261251156145,1.8364758586244982,6.307701983740113,22.554674390144292,8.261117160088524
316,RBF,19.842721393394044,0.367403028442649,0.3357470048516791,3.1550509713479005,1.7374510645962447,4.892502035944145,21.928338430038178,7.522049102013454
317,RBF,19.572441819719756,0.17098013858434408,0.3095650182756812,3.4644798700101256,3.5617658217686228,7.026245691778748,24.50117954612412,8.41149809078611
318,RBF,15.523027925957905,2.0627846121114293,0.39804829009718873,3.035388719087941,3.569850366632306,6.605239085720247,20.77227139411919,8.549165025839905
319,RBF,19.76467562760036,0.6997007984391833,0.32490776004285954,2.6431923449382375,2.5626555618496933,5.20584790678793,21.47070041301677,7.7192428861600435
320,RBF,19.18064281697521,0.187471183805001,0.3630492438253169,4.134179259505627,2.7809156383182008,6.915094897823828,24.129030163111352,8.288321689557671
321,RBF,19.26383279790781,0.6192660393217734,0.30914633609490877,2.6016360225958293,2.3922909997306703,4.993927022326499,21.21064537853721,7.660904109700202
322,RBF,17.556931903237952,1.5856914708695904,0.32521085711313236,2.44713723479122,3.4724166275772252,5.919553862368446,20.964685906564625,8.16137126628393
323,RBF,19.5633986606273,1.1360558269037209,0.3840402362347578,2.4573852037300425,3.008916195754452,5.466301399484495,21.565723387215126,7.880187142414183
324,RBF,19.698640089736205,0.9618314525325145,0.4020852441285768,2.6206121205789343,2.8274145540620337,5.448026674640968,21.694728822845313,7.798176580002784
325,RBF,15.701962617431084,1.1404551380684003,0.3649806074101419,2.6327933439301097,3.322699421654215,5.955492765584324,20.73583130274038,7.810481617766853
326,RBF,19.31537484262904,4.361010632324758,0.7619464956700092,4.480244093746424,2.5492053472195764,7.029449440966,22.578211571993144,8.576566558905085
327,RBF,16.456256332304644,0.18037499970094412,0.3992098863861203,4.838076083440621,2.2784922963507386,7.116568379791359,23.771244408770812,8.491980970414218
328,RBF,19.59558962621623,0.6304365824451644,0.2721162105924777,2.4762456419355967,2.541738085129104,5.017983727064701,21.161829872924756,7.669650556699503
329,RBF,19.898961530408858,1.0385961363932847,0.46537369123881733,2.6321946901679447,2.700388337211184,5.332583027379129,21.76963054993504,7.840526905865561
330,RBF,19.92191062866785,0.12618804836871333,0.483962268418723,4.88851368731791,2.9825082655634323,7.8710219528813425,24.800208574680994,8.072373693506174
331,RBF,19.71940088249613,0.2748776801100717,0.4148146015629654,4.332503220655587,1.6225752941001712,5.955078514755758,22.87000367047221,7.8304762039096
332,RBF,19.817753987603172,0.892697341001457,0.2364607434382469,2.4249534284997147,3.2962041707490513,5.721157599248766,21.41312001432595,7.7592419873907295
333,RBF,15.743750158204744,0.3393400272186193,0.2504096300480604,2.868995458587398,2.6162235837252825,5.48521904231268,20.67513412986141,8.019458391728971
334,RBF,17.27751747131291,0.21325943268353448,0.30339089070672054,3.8900196372587823,2.7029827853216757,6.593002422580458,23.317651649929978,8.525659970312441
335,RBF,18.04114420309536,0.11311876694026568,0.3370666052209727,4.0992931569446345,3.7026060629318045,7.801899219876439,24.932241282412292,8.377985365046646
336,RBF,19.963843544225522,0.20312174797754645,0.33082159466568933,3.847203337595514,2.8425243423871294,6.689727679982644,23.94156694726911,8.235611333678921
337,RBF,16.824010490550968,0.9737705160655422,0.36462674432434755,2.668801606663309,3.0946706541750233,5.763472260838332,21.030420052341142,7.734875443107387
338,RBF,16.536857268809346,0.9477508005759928,0.4996562937350427,2.9595882846020714,2.6215710653949986,5.58115934999707,21.104200861290494,7.735477248654188
339,RBF,17.293428734890302,0.7681107158336129,0.29330620746570096,2.633948532362131,3.0039247220814524,5.6378732544435834,20.902538035696153,7.707542229832562
340,RBF,19.490415516921473,0.580748491240975,0.4001510017157536,2.921725187595663,1.9653969688354014,4.887122156431064,21.51955298798733,7.615051517114705
341,RBF,18.89562548316062,0.6093392296356914,0.4499017920586218,3.0960969426872733,1.9360475058188988,5.032144448506172,21.524779090283662,7.662733342050636
342,RBF,19.896832009041702,0.9770912768283024,0.3962431615218495,2.591510159137077,2.8553839384943958,5.446894097631473,21.716450207227954,7.8062072492083905
343,RBF,17.63260329871214,0.6780242350840624,0.40291900735910297,2.952539186013086,2.3490736603545166,5.301612846367602,21.154333111043996,7.702899466857326
344,RBF,19.58566186971397,0.4356777966853124,0.3928525562083766,3.1768243634192004,1.6161336581140056,4.792958021533206,21.706396173309162,7.421615917174497
345,RBF,19.72675916201505,0.7078983430111017,0.4824786217274811,3.0711435024556883,2.131062308837989,5.202205811293677,21.82067656495032,7.729823630851526
346,RBF,19.514550836385748,0.18421812830625206,0.39047023407233644,4.30407191884228,2.687896481348838,6.9919684001911175,24.196073941233543,8.214489278507255
347,RBF,19.919173219391862,0.9204802149448481,0.27585769506020197,2.4661746176363595,3.18660950404585,5.65278412168221,21.53354159846302,7.771410341053539
348,RBF,19.8527445179746,0.5597613484698156,0.3837234885460269,2.8672374229564817,1.9347401079224755,4.801977530878958,21.550338716404745,7.573805428749598
349,RBF,19.698075961903925,0.4168747148339036,0.43875444242889833,3.4673031385771327,1.4892724091428209,4.956575547719954,21.904828299492234,7.413129241534998
350,RBF,19.781415526750795,0.47632163974422764,0.4204104080980639,3.1658592809571644,1.6223171853187306,4.788176466275895,21.714039063567437,7.450078325115417
351,RBF,16.408029248497556,0.4356848259674526,0.5031273100535694,3.9026577387569743,1.4125907907328719,5.315248529489846,21.11869857386527,7.5419198445169835
352,RBF,19.61204072024624,0.7878397685850981,0.5002257781159634,3.0223216576746585,2.279629125283272,5.301950782957931,21.847692014017476,7.754173690187771
353,RBF,19.97905009113364,1.1068669680759537,0.38021264102889357,2.4603005579864647,2.9928205365679146,5.45312109455438,21.650986117792947,7.867260450330858
354,RBF,19.609405670328766,0.7442630133850414,0.4786393368982997,3.025001573286298,2.2371118441748075,5.262113417461105,21.806141018152363,7.741261607781598
355,RBF,17.289188420179414,0.6296339134371206,0.4892848918163092,3.293184965092767,1.9454282787935397,5.238613243886307,21.220004838480655,7.6859836330629205
356,RBF,19.482150724459157,0.6369671218779196,0.3943059855818727,2.8690576756307147,2.164391888429909,5.033449564060623,21.535707640492177,7.679017138936886
357,RBF,19.510342220763718,0.7171236072592895,0.4669815557974045,3.027062032387345,2.199465883791066,5.226527916178411,21.756172283426377,7.7310056878596995
358,RBF,19.858319926104233,0.7144703738475215,0.4506722654205879,2.974082149255701,2.2315393551071847,5.2056215043628855,21.79053686682783,7.730846533767863
359,RBF,17.58065921488444,0.10729511590774948,0.37359860333624006,4.679289964600819,3.303134128940315,7.982424093541134,24.802742271746535,8.325156761107126
360,RBF,19.978804073088572,0.3702325453096551,0.3236058463831608,3.069102398706269,1.7817650259172553,4.850867424623524,21.908534781070312,7.518286497368491
361,RBF,19.66409058705905,0.3112704754276327,0.28969628807893,3.1924193807814247,2.0773850351825898,5.269804415964014,22.263784178949614,7.857812866663362
362,RBF,19.720977991140177,0.19347515496165124,0.3880383088082864,4.3146419906390285,2.5690942820593228,6.883736272698352,24.061057599470324,8.175247344385433
363,RBF,19.85862776514411,0.7507853762868366,0.4058395721090291,2.8302091956276034,2.4518707319989264,5.28207992762653,21.724777211324266,7.740894515517215
364,RBF,19.975726596943844,0.1356509204443645,0.3459089534908703,3.5808880581801343,3.8888704475771867,7.469758505757321,24.912509683693088,8.276788742885103
365,RBF,16.766865141333568,0.7046749954239061,0.3309216912925584,2.766943790718377,2.7491901180681357,5.516133908786513,20.76583065680318,7.702456617736321
366,RBF,17.81325700130929,1.4399470295235801,0.3379511571313247,2.413056519196351,3.3676586929882157,5.780715212184567,21.03651680083288,8.057028338994972
367,RBF,1.8800088567255546,0.5117788428383867,0.7987145771378759,8.972428716015694,1.485748696448556,10.45817741246425,61.02077128755893,12.655185486753282
368,RBF,19.991027620664564,0.283297437610903,0.32753594810425246,3.644144193011777,1.9785148826679564,5.622659075679733,22.70401788950766,7.9075183702061205
369,RBF,19.412068896992952,1.6313864873674933,0.48556737467161015,2.5441344002106967,2.8374925534261695,5.381626953636866,21.60290689501609,8.174783961268012
370,RBF,17.070318137389375,0.14194021394651773,0.46289186976537444,5.207192640084175,2.40031372557007,7.607506365654245,24.435811900826053,8.371972793099816
371,RBF,17.46909872552721,1.0996236488384457,0.20459409078642726,2.3445424902330667,3.7955132197599943,6.140055709993061,20.962024638739,7.783790058998141
372,RBF,18.336588259923225,0.8122636905320775,0.3451092169647315,2.697792503993928,2.838512673100575,5.536305177094503,21.321247657467993,7.7281770599532535
373,RBF,19.56636763556621,0.1842621647786193,0.5593764784989603,5.6806157961977215,1.7722771477768517,7.4528929439745735,24.152617250653126,8.012389049374477
374,RBF,16.190406927940842,0.8566872330414514,0.4230176580761743,2.9321411452287878,2.7661965289765207,5.698337674205309,20.9531002964168,7.6805263392110374
375,RBF,19.93616607977752,0.7587343878174477,0.3387816062537029,2.6642381091033114,2.67200005656469,5.336238165668002,21.60085325921099,7.741522680194574
376,RBF,19.95282631795852,0.5352192994742815,0.38225610560219336,2.885571043784137,1.86304948841649,4.748620532200627,21.57531089803006,7.530358446106544
377,RBF,19.816812544355102,1.0974464317096393,0.3125430073805526,2.393757525099615,3.217232568296553,5.610990093396168,21.535056752059173,7.852477041125886
